Released,Members,Quest item,Tradeable,Equipable,Stackable,Options,Destory,Examine,Value,High alch,Low alch,Weight,Price,Buy limit,Daily volume,Combat,Skilling,Food,Untradeable,Quest
13 April 2017 (Update),Yes,No,No,Yes,No,Wield Check,Revert - That staff contains x charges. You will not be able to get them back.,An old and magical staff now bearing extra enchantment.,25000 ,15000 ,10000 ,1.95 kg,0,0,0,1,0,0,0,0
10 April 2014 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It gives a 10% accuracy and damage bonus for spells on the standard spellbook.,15500 ,9300 ,6200 ,2.267 kg,1605897  (info),8,588,1,0,0,0,0
17 December 2013 (Update),No,No,No,Yes,Yes,Wield,Drop,Made from snow.,0 ,0 ,0 ,0 kg,0,0,0,1,0,0,0,0
15 March 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Use the spork.,325 ,195 ,130 ,1.814 kg,288  (info),50,4,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,It's a slightly magical stick.,15 ,9 ,6 ,1.814 kg,41  (info),125,1038,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A Magical staff.,1500 ,900 ,600 ,2.267 kg,1393  (info),125,3848,1,0,0,0,0
29 August 2019 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A ghastly weapon with evil origins combined with an icon of balance.,1000004 ,600002 ,400001 ,1.5 kg,34747112  (info),0,12,1,0,0,0,0
11 April 2019 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A staff styled after the elusive cat.,1500 ,900 ,600 ,2 kg,111279  (info),8,32,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A Magical staff.,1500 ,900 ,600 ,2.267 kg,844  (info),125,1607,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A Magical staff.,1500 ,900 ,600 ,2.267 kg,1333  (info),125,3719,1,0,0,0,0
8 February 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A ghastly weapon with evil origins combined with a holy light.,1000005 ,600003 ,400002 ,1.5 kg,4630176  (info),8,225,1,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A ghastly weapon with evil origins.,1000005 ,600003 ,400002 ,1.5 kg,4704907  (info),8,192,1,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A ghastly weapon with evil origins.,300 ,0,0,1.5 kg,0,0,0,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A Magical staff.,1500 ,900 ,600 ,2.267 kg,1006  (info),125,1889,1,0,0,0,0
4 August 2016 (Update),No,No,Yes,Yes,No,Wield,Drop,Baguette ready for pain.,225 ,135 ,90 ,2.267 kg,1616447  (info),5,76,1,0,0,0,0
17 March 2018 (Update),No,No,No,Yes,No,Wield Check,You can get another from a starter pack.,A staff from a starter pack.,500 ,0,0,1.814 kg,0,0,0,1,0,0,0,0
17 March 2018 (Update),No,No,No,Yes,No,Wield,You can get another from a starter pack.,A sword from a starter pack.,500 ,0,0,1.814 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful warhammer.,300000 ,180000 ,120000 ,1.814 kg,10000000  (info),10,0,1,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A powerful warhammer.,300 ,0,0,1.814 kg,0,0,0,1,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It's a slightly magical stick.,17000 ,10200 ,6800 ,2.267 kg,110856  (info),8,312,1,0,0,0,0
9 October 2014 (Update),Yes,No,No,Yes,No,Wield,Revert - You will not get the upgrade kit back.,It's a beautiful and slightly magical stick.,17000 ,10200 ,6800 ,2.267 kg,0,0,0,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A woodcutter's axe.,200 ,120 ,80 ,1.36 kg,75  (info),40,4398,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A vicious looking axe.,650 ,390 ,260 ,2.721 kg,194  (info),125,5634,1,0,0,0,0
31 July 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A steel crossbow.,360 ,216 ,144 ,5 kg,82  (info),125,247,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,Short but pointy.,125 ,75 ,50 ,0.453 kg,45  (info),125,3167,1,0,0,0,0
14 April 2003 (Update),Yes,No,Yes,Yes,Yes,Wield,Drop,A deadly throwing dart with a steel tip.,10 ,6 ,4 ,0 kg,4  (info),7000,1835310,1,0,0,0,0
3 July 2007 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A steel-tipped one-handed hasta.,325 ,195 ,130 ,2.267 kg,93  (info),125,7,1,0,0,0,0
14 April 2003 (Update),Yes,No,Yes,Yes,Yes,Wield,Drop,A finely balanced throwing knife.,11 ,6 ,4 ,0 kg,58  (info),7000,62182,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A razor sharp longsword.,500 ,300 ,200 ,1.814 kg,153  (info),125,4320,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A spiky mace.,225 ,135 ,90 ,1.814 kg,72  (info),125,1718,1,0,0,0,0
27 May 2003 (Update),No,No,Yes,Yes,No,Wield,Drop,Used for mining.,500 ,300 ,200 ,2.267 kg,331  (info),40,431,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A vicious curved sword.,400 ,240 ,160 ,1.814 kg,177  (info),125,5899,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A razor sharp sword.,325 ,195 ,130 ,1.814 kg,79  (info),125,1472,1,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,Yes,Wield,Drop,A finely balanced throwing axe.,26 ,15 ,10 ,0 kg,48  (info),7000,1,1,0,0,0,0
29 March 2004 (Update),No,No,Yes,Yes,No,Wield,Drop,I don't think it's intended for joinery.,640 ,384 ,256 ,1.814 kg,175  (info),125,8454,1,0,0,0,0
29 August 2019 (Update),No,No,Yes,Yes,No,Wield,Drop,A dull blade that moves at incredible speed.,1500 ,900 ,600 ,1.814 kg,24048931  (info),0,61,1,0,0,0,0
4 January 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A teacher level wand.,2000 ,1200 ,800 ,0.226 kg,1851586  (info),70,5,1,0,0,0,0
26 July 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A mighty sceptre used in long forgotten battles.,120000 ,72000 ,48000 ,0.198 kg,3738603  (info),8,256,1,0,0,0,0
19 September 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp sword of obsidian.,40000 ,24000 ,16000 ,1.814 kg,417248  (info),70,405,1,0,0,0,0
19 September 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A large knife of obsidian.,25000 ,15000 ,10000 ,0.453 kg,57687  (info),70,13,1,0,0,0,0
19 September 2005 (Update),Yes,No,Yes,Yes,Yes,Wield,Drop,A razor sharp ring of obsidian.,250 ,150 ,100 ,0 kg,1890  (info),11000,5549,1,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wield,Drop,Fires darts while coating them with venom.,1000 ,600 ,400 ,0.5 kg,0,0,0,1,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It needs to be charged with Zulrah's scales.,1000006 ,600003 ,400002 ,1.5 kg,9010698  (info),8,732,1,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful axe in the colours of the Trailblazer League.,10 ,6 ,4 ,0.907 kg,0,0,0,1,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A banner showcasing the colours of Leagues II - Trailblazer.,1000 ,600 ,400 ,2.267 kg,66936  (info),5,4,1,0,0,0,0
6 January 2021 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A cane of the trailblazer relic hunter.,150000 ,90000 ,60000 ,1.814 kg,366166  (info),5,11,1,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful harpoon in the colours of the Trailblazer League.,1,0 ,0 ,0.907 kg,0,0,0,1,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful pickaxe in the colours of the Trailblazer League.,10 ,6 ,4 ,1.36 kg,0,0,0,1,0,0,0,0
27 September 2006 (Update),No,No,No,Yes,No,Wield,You can get another Training sword by talking to the Melee Combat skill tutor north of Lumbridge Castle.,Basic training sword.,1,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,The flag of The Treasure Trove.,500 ,300 ,200 ,2.267 kg,0,0,0,1,0,0,0,0
30 January 2014 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop,It needs to be charged with death runes chaos runes fire runes and .,68000 ,40800 ,27200 ,1.814 kg,41457  (info),8,589,1,0,0,0,0
8 February 2018 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop,It needs to be charged with death runes chaos runes fire runes and .,98000 ,58800 ,39200 ,1.814 kg,4862348  (info),8,7,1,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Wield Check Uncharge,Drop,It needs to be charged with death runes chaos runes fire runes and Zulrah's scales.,78000 ,46800 ,31200 ,1.814 kg,4410876  (info),8,1127,1,0,0,0,0
8 February 2018 (Update),Yes,No,Yes,Yes,No,Wield Check Dismantle,Drop,It needs to be charged with death runes chaos runes fire runes and Zulrah's scales.,108000 ,64800 ,43200 ,1.814 kg,9767102  (info),8,240,1,0,0,0,0
5 January 2005 (Update),Yes,Troll Romance,No,Yes,No,Wield,Drop,These are very rare flowers with a pungent odour.,5 ,3 ,2 ,0.028 kg,0,0,0,1,0,0,0,0
12 August 2021 (Update),Yes,No,No,No,No,Wield Charge,Drop,A wand once used by Tumeken himself. It is currently uncharged.,150000 ,90000 ,60000 ,0.198 kg,0,0,0,1,0,0,0,0
16 January 2020 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A banner showcasing the colours of Leagues I - Twisted.,1000 ,600 ,400 ,2.267 kg,183765  (info),5,7,1,0,0,0,0
16 January 2020 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A cane of the twisted relic hunter.,1000 ,600 ,400 ,1.814 kg,431497  (info),10,13,1,0,0,0,0
19 September 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A mace of obsidian.,30000 ,18000 ,12000 ,1.814 kg,97630  (info),70,39,1,0,0,0,0
12 December 2006 (Update),Yes,Yes,No,Yes,No,Wield,The undead farmer near Port Phasmatys will sell me more of these chickens.,It looks at you with beady eyes.,100 ,60 ,40 ,0.453 kg,0,0,0,1,0,0,0,0
23 April 2020 (Update),Yes,No,No,Yes,No,Wield,Drop,Blighted so it can fight only in the Wilderness on Target worlds.,800000 ,480000 ,320000 ,1.814 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful longsword.,300000 ,180000 ,120000 ,1.814 kg,10000000  (info),10,0,1,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A powerful longsword.,300 ,0,0,1.814 kg,0,0,0,1,0,0,0,0
26 July 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An ancient chainmace with a peculiar mechanism that allows for varying attack styles.,120000 ,72000 ,48000 ,2 kg,7347453  (info),8,1197,1,0,0,0,0
6 June 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,A mace used by the order of the Void Knights.,12000 ,7200 ,4800 ,1.814 kg,0,0,0,1,0,0,0,0
6 February 2020 (Update),Yes,No,No,Yes,No,Wield,Drop,An ancient staff corrupted by darkness. A volatile orb has been added to it.,4600000 ,2760000 ,1840000 ,1.6 kg,0,0,0,1,0,0,0,0
28 November 2019 (Update),Yes,No,No,Yes,No,0,Drop,An ancient staff corrupted by darkness. A volatile orb has been added to it.,4600000 ,0,0,1.6 kg,0,0,0,1,0,0,0,0
24 February 2021 (Update),No,No,No,Yes,No,Wield,Drop,An ancient staff corrupted by darkness. A volatile orb has been added to it.,500 ,0,0,1.6 kg,0,0,0,1,0,0,0,0
18 September 2014 (Update),Yes,No,No,Yes,No,Wield,Drop,A weapon from the volcanic abyss.,120001 ,72000 ,48000 ,0.453 kg,0,0,0,1,0,0,0,0
18 March 2002 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It's a slightly magical stick.,15500 ,9300 ,6200 ,2.267 kg,8949  (info),18000,21256,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A vicious looking axe.,1248 ,748 ,499 ,2.721 kg,3940  (info),125,1,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A vicious white dagger.,240 ,144 ,96 ,0.453 kg,202  (info),125,0,1,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A posy of flowers.,100 ,60 ,40 ,0.028 kg,329386  (info),150,23,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp longsword.,960 ,576 ,384 ,1.814 kg,1730  (info),125,3,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A spiky mace.,432 ,259 ,172 ,1.814 kg,646  (info),125,0,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Magical staff.,200 ,120 ,80 ,2.267 kg,1479  (info),125,129,1,0,0,0,0
17 October 2005 (Update),Yes,Wanted!,Yes,Yes,No,Wield,Drop,A vicious curved sword.,768 ,460 ,307 ,1.814 kg,1144  (info),125,8,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp sword.,624 ,374 ,249 ,1.814 kg,2520  (info),125,3,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,I don't think it's intended for joinery.,980 ,588 ,392 ,1.814 kg,1798  (info),125,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
4 April 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A handy little club made out of willow.,600 ,360 ,240 ,1.814 kg,146  (info),125,174,1,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A defensive blackjack.,800 ,480 ,320 ,1.814 kg,1089  (info),125,0,1,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An offensive blackjack.,800 ,480 ,320 ,1.814 kg,1914  (info),125,6,1,0,0,0,0
29 June 2004 (Update),Yes,Priest in Peril,No,Yes,No,Wield,Drop,A silver dagger that can prevent werewolves changing form.,300 ,180 ,120 ,0.453 kg,0,0,0,1,0,0,0,0
15 March 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Spoooooon!,35 ,21 ,14 ,0.453 kg,81  (info),50,279,1,0,0,0,0
31 May 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,A less-than razor sharp sword.,1,0 ,0 ,1.814 kg,0,0,0,1,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A posy of flowers.,100 ,60 ,40 ,0.028 kg,44  (info),150,441,1,0,0,0,0
13 December 2004 (Update),No,No,No,Yes,No,Wield,Drop,The Zamorak Team Standard.,1,0 ,0 ,2.267 kg,0,0,0,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Zamorak crozier.,5000 ,3000 ,2000 ,2 kg,10044  (info),8,43,1,0,0,0,0
22 September 2003 (Update),Yes,No,No,Yes,No,Wield,Drop,A magical staff imbued with the power of Zamorak.,80000 ,48000 ,32000 ,2.267 kg,0,0,0,1,0,0,0,0
9 January 2014 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An evil one-handed spear.,300000 ,180000 ,120000 ,3 kg,12755037  (info),8,671,1,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A weapon born out of conflict.,990000 ,594000 ,396000 ,6.001 kg,404070735  (info),0,257,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Get a head in life.,5000 ,3000 ,2000 ,1.814 kg,4044  (info),4,36,1,0,0,0,0
6 December 2004 (Update),Yes,No,No,Yes at Ape Atoll during and after Monkey Madness I,No,Hold,Drop,A magical talisman in the shape of a big zombie monkey head.,2000 ,0,0,0.085 kg,0,0,0,1,0,0,0,0
6 December 2004 (Update),Yes,No,No,Yes at Ape Atoll during and after Monkey Madness I,No,Hold,Drop,A magical talisman in the shape of a small zombie monkey head.,500 ,0,0,0.085 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful staff.,300000 ,180000 ,120000 ,2.267 kg,10000000  (info),10,0,1,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A powerful staff.,300 ,0,0,2.267 kg,0,0,0,1,0,0,0,0
24 May 2018 (Update),Yes,A Taste of Hope,No,Yes,No,Wield Cast Bloom,Drop,It's a blessed silver sickle with an emerald recessed into it.,250 ,150 ,100 ,1.587 kg,0,0,0,1,0,0,0,0
30 March 2015 (Update),No,No,No,Yes,No,0,You can find another in the Easter Bunny's crate.,Needs ammunition.,1,0 ,0 ,0 kg,0,0,0,1,0,0,0,0
24 May 2018 (Update),Yes,A Taste of Hope,No,Yes,No,Wield Cast Bloom,Drop,It's a blessed and enchanted silver sickle with an emerald recessed into it.,250 ,150 ,100 ,1.587 kg,0,0,0,1,0,0,0,0
2 November 2004 (Update),Yes,The Fremennik Trials,No,Yes,No,Play,Drop,A musical instrument that I can magically play.,1,0,0,1.814 kg,0,0,0,1,0,0,0,0
30 May 2019 (Update),Yes,No,No,Yes,No,Play Equip,Drop,This will teleport me to the Fremennik province when I play it.,1000 ,600 ,400 ,1.814 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,Yes,No,Wield Cast Bloom,Drop,It's a blessed and enchanted silver sickle with a ruby recessed into it.,250 ,150 ,100 ,1.587 kg,0,0,0,1,0,0,0,0
27 February 2002 (Update),Yes,Merlin's Crystal Holy Grail,No,Yes,No,Wield,Drop,This used to belong to King Arthur.,200 ,120 ,80 ,2.267 kg,0,0,0,1,0,0,0,0
21 November 2006 (Update),Yes,No,No,Yes,No,Wear,N/A,A very large single leather glove.,1,0,0,0.907 kg,0,0,0,1,0,0,0,0
11 December 2017 (Update),No,No,No,Yes,No,0,You can get another from Santa's Grotto.,Only the most delicious nets can catch sprites.,1,0,0,0 kg,0,0,0,1,0,0,0,0
18 March 2002 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It's a slightly magical stick.,15500 ,9300 ,6200 ,2.267 kg,8956  (info),18000,43711,1,0,0,0,0
27 June 2005 (Update),Yes,Recruitment Drive,No,Yes,No,Wear,Drop,I don't think he likes being carried.,1,0,0,5 kg,0,0,0,1,0,0,0,0
2 November 2004 (Update),Yes,No,No,Yes,No,Wield,Drop,A sword used only by Fremennik warriors.,5000 ,3000 ,2000 ,1.814 kg,0,0,0,1,0,0,0,0
18 September 2014 (Update),Yes,No,No,Yes,No,Wield,Drop,A weapon from the frozen abyss.,120001 ,72000 ,48000 ,0.453 kg,0,0,0,1,0,0,0,0
15 March 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Looks like it's non-stick too!,1660 ,996 ,664 ,1.587 kg,1260  (info),50,6,1,0,0,0,0
24 October 2013 (Update),No,No,No,Yes,No,Wield Empty,The Ghost Buster will be destroyed if you put it here and you will have to get another from Diango when it is gone.,A Ghost Buster 500 loaded with a white destabiliser.,1,0 ,0 ,0.003 kg,0,0,0,1,0,0,0,0
7 June 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp rapier smeared with vampyric blood.,5000000 ,3000000 ,2000000 ,1.814 kg,121551364  (info),8,663,1,0,0,0,0
8 March 2018 (Update),Yes,No,No,Yes,No,0,Drop,A razor sharp rapier smeared with vampyric blood.,,0,0,1.8 kg,0,0,0,1,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A razor sharp rapier smeared with vampyric blood.,300 ,0,0,1.814 kg,0,0,0,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wield,Drop,A powerful axe.,35000 ,21000 ,14000 ,1.36 kg,8923049  (info),4,10,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A rune-tipped one-handed hasta with gold plate.,20800 ,12480 ,8320 ,2.267 kg,460212  (info),70,9,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wield,Drop,Used for mining and very stylish.,50000 ,30000 ,20000 ,2.267 kg,9377382  (info),4,20,1,0,0,0,0
12 June 2014 (Update),No,No,Yes,Yes,No,Wield,Drop,Rune scimitar with gold plate.,25600 ,15360 ,10240 ,1.814 kg,18236234  (info),8,90,1,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,The flag of The Gilded Smile.,200 ,120 ,80 ,2.267 kg,0,0,0,1,0,0,0,0
20 August 2003 (Update),Yes,Legends' Quest,No,Yes,No,Wield Investigate,Drop,A black obsidian dagger it has a strange aura about it - it seems to be glowing.,1,0 ,0 ,0.453 kg,0,0,0,1,0,0,0,0
28 January 2003 (Update),Yes,No,Yes,Yes,No,Hold,Drop,A ball used in Gnomeball.,1,0 ,0 ,0.5 kg,18144  (info),150,210,1,0,0,0,0
10 January 2019 (Update),Yes,No,No,Yes,No,Wield,Drop,The henchest tench.,100 ,60 ,40 ,0.028 kg,0,0,0,1,0,0,0,0
6 December 2004 (Update),Yes,No,No,Yes,No,Hold,Drop,A magical talisman in the shape of a gorilla head.,1000 ,0,0,0.085 kg,0,0,0,1,0,0,0,0
26 October 2017 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Hammer time.,64000 ,38400 ,25600 ,5 kg,97574  (info),8,417,1,0,0,0,0
7 September 2017 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp longsword made of stone.,32000 ,19200 ,12800 ,2.721 kg,24149  (info),70,517,1,0,0,0,0
12 November 2015 (Update),No,No,No,Yes,No,Equip,Drop,Makes me think of whales... I wish I knew why.,49 ,29 ,19 ,2.267 kg,0,0,0,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Guthix crozier.,5000 ,3000 ,2000 ,2 kg,10236  (info),8,54,1,0,0,0,0
22 September 2003 (Update),Yes,No,No,Yes,No,Wield,Drop,A magical staff imbued with the power of Guthix.,80000 ,48000 ,32000 ,2.267 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wield,Drop,Removes the chance of bending nails within the Hallowed Sepulchre.,10000 ,0,0,0.02 kg,0,0,0,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wield,Drop,A delicious joint of ham.,1500 ,900 ,600 ,2 kg,5946926  (info),100,197,1,0,0,0,0
29 June 2017 (Update),No,No,No,Yes,No,Chill,You can get a replacement from Diango.,I'm not a huge fan.,0 ,0 ,0 ,0.02 kg,0,0,0,1,0,0,0,0
6 February 2020 (Update),Yes,No,No,Yes,No,Wield,Drop,An ancient staff corrupted by darkness. A harmonised orb has been added to it.,4600000 ,2760000 ,1840000 ,1.6 kg,0,0,0,1,0,0,0,0
28 November 2019 (Update),Yes,No,No,Yes,No,0,Drop,An ancient staff corrupted by darkness. A harmonised orb has been added to it.,4600000 ,0,0,1.6 kg,0,0,0,1,0,0,0,0
7 February 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,I hope he doesn't want it back.,1040 ,624 ,416 ,1.814 kg,0,0,0,1,0,0,0,0
20 October 2021 (Update),No,No,No,Yes,No,Wield Wake-ghost Talk-to,You can get another one from Diango.,I don't even want to know how this happened.,1,0,0,0.15 kg,0,0,0,1,0,0,0,0
7 September 2017 (Update),Yes,No,No,Yes,No,Throw-water Wear Throw-water direction Check-level,This could be useful inside the Volcanic mine. You won't be able to get another until you leave.,Prevents the water from evaporating!,1,0,0,4 kg,0,0,0,1,0,0,0,0
3 June 2021 (Update),Yes,No,No,Yes,No,Wield,Dismantle,A razor sharp rapier gifted with the light of Saradomin.,5000000 ,3000000 ,2000000 ,1.814 kg,0,0,0,1,0,0,0,0
29 March 2018 (Update),No,No,Yes,Yes,No,Hold,Drop,A chocolate egg decorated in the colours of Saradomin.,1,0 ,0 ,0.25 kg,0,0,0,1,0,0,0,0
3 June 2021 (Update),Yes,No,No,Yes,No,Wield Charge,Dismantle,A sacred staff imbued with the might of Saradomin to smite his foes. It is currently uncharged.,5000000 ,3000000 ,2000000 ,1.5 kg,0,0,0,1,0,0,0,0
20 August 2003 (Update),Yes,Legends' Quest,No,Yes,Yes,Wield,Drop,A vial of holy water good against certain demons.,1,0 ,0 ,0 kg,0,0,0,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A banner made of redwood bearing the Hosidius sigil.,70 ,42 ,28 ,2.267 kg,1019  (info),4,45,1,0,0,0,0
21 November 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A weapon made of bone and wood.,1300 ,780 ,520 ,5 kg,1619  (info),70,191,1,0,0,0,0
20 October 2016 (Update),No,No,No,Yes,No,Wield,You can get a replacement from Diango.,It's so stabby do do do-do-do doooo.,1,0 ,0 ,0.453 kg,0,0,0,1,0,0,0,0
